,id,datum,datum_prognoze,temp_prosjek,temp_max,temp_min,vidljivost,smjer_vjetra_stupnjevi,brzina_vjetra,nalet_vjetra_brzina,relativna_vlaznost,tlak_zraka,uv_index,oblaci_pokrice,oborine_akumulirano,dubina_snijega,rosa_prosjek,prognoza,preostalo_dana
13647,1c3cc145-3c63-40d0-9322-415223f2ee4e,2018-06-19,2020-05-04,14.7,20.8,8.4,27.2,137.0,17.4,0.0,47.59,1018.9,,17.6,0.0,,3.0,Clear,14
13648,719a5986-f09e-4539-971a-8abc90d0a361,2018-07-23,2020-05-04,15.8,18.4,13.0,11.7,107.33,15.6,0.0,84.56,1016.4,,51.3,6.3,0.0,13.2,"Rain, Partially cloudy",14
13649,dc51324b-9554-492b-9e2b-13cdb1325651,2018-08-25,2020-05-04,2.2,9.6,-3.9,20.1,169.33,13.3,0.0,69.11,1019.9,,5.3,0.0,,-3.2,Clear,14
13650,b770705a-897e-4863-af9f-e27398924d7e,2018-10-01,2020-05-04,5.0,10.1,0.8,17.0,157.79,11.8,0.0,76.31,1010.0,,19.3,0.0,,1.0,Clear,14
13651,3564b1ff-4b9c-4d3b-a8c0-34880acb7757,2018-11-06,2020-05-04,5.0,13.3,-1.0,27.2,212.13,13.3,0.0,71.47,1034.5,,10.0,0.0,,-0.2,Clear,14
13652,dbed8ec1-7879-43a0-b95d-17b2b4736a52,2018-12-13,2020-05-04,9.2,12.4,5.9,24.9,70.67,26.4,0.0,38.85,1029.2,,5.5,0.0,,-4.4,Clear,14
13653,c644bfe9-da0e-4e31-abf7-e0f5bc1c3677,2019-01-14,2020-05-04,13.1,18.3,6.6,13.0,149.0,15.5,0.0,73.33,1014.9,,26.5,0.0,,8.2,Partially cloudy,14
13654,754578d4-0b43-4605-afa8-f4f27b19b1cd,2019-02-15,2020-05-04,16.6,19.6,15.0,9.9,163.17,11.9,0.0,89.8,1005.0,,73.1,44.0,4.0,14.9,"Rain, Partially cloudy",14
13655,7ec350ef-f7db-42b9-aba6-0f7495f3c13b,2019-03-21,2020-05-04,28.3,33.1,21.8,16.4,129.21,20.9,0.0,46.0,1015.0,32.2,0.2,0.0,,14.7,Clear,14
13656,50d51a03-5579-456b-a517-243819b718ca,2019-04-23,2020-05-04,25.3,31.1,19.6,16.2,220.79,13.0,0.0,69.78,1010.1,31.9,7.9,0.0,,18.8,Clear,14
13657,3bbd4092-3579-4cd6-a015-ef48414c8479,2019-05-29,2020-05-04,24.9,31.1,17.4,12.2,209.25,11.9,0.0,65.07,1011.6,31.4,15.5,0.0,,17.4,Clear,14
13658,40b6dd39-76ae-4fbe-9955-8b91786e566f,2019-06-29,2020-05-04,12.6,19.3,5.4,17.2,186.83,21.3,0.0,63.86,1019.3,,5.7,0.0,,5.4,Clear,14
13659,1bd33336-9d2f-453d-88be-839d26e84f42,2019-07-31,2020-05-04,8.3,14.6,4.6,15.6,167.33,11.3,0.0,82.62,1010.3,,11.0,0.0,,5.3,Clear,14
13660,5eea7677-78d7-4fb1-aa91-f57096874a2a,2019-09-02,2020-05-04,10.8,15.1,3.4,10.8,172.67,15.6,0.0,85.93,1015.5,,51.5,0.0,,8.5,Partially cloudy,14
13661,11956015-5517-45a1-8d61-5b9a33fd9cc3,2019-10-09,2020-05-04,8.4,15.9,1.9,17.5,172.38,17.2,14.4,61.43,1027.7,,10.4,0.0,,1.0,Clear,14
13662,bab536ff-1926-4672-849c-3073e5e7535c,2019-11-11,2020-05-04,24.3,29.8,19.2,22.1,109.58,17.5,21.6,58.07,1017.9,29.8,3.9,0.0,,15.1,Clear,14
13663,4e18f497-1205-48fb-a527-a8347a51e76d,2019-12-16,2020-05-04,5.1,8.1,-1.5,24.1,83.5,29.1,0.0,59.06,1020.9,,32.6,5.3,,-2.7,"Rain, Partially cloudy",14
13664,223c3474-2183-4da6-9f2a-6ec89cdca086,2017-05-22,2020-05-04,2.7,10.6,-3.8,27.5,117.79,14.8,0.0,62.66,1028.0,,0.0,0.0,,-4.2,Clear,14
13665,8205c172-1954-428a-971e-8e20775564e0,2018-09-22,2020-05-04,9.6,11.6,7.6,6.7,163.33,11.3,0.0,87.12,1015.7,,95.7,0.0,,7.5,Overcast,14
13666,21677262-f07d-43a3-bb49-62ac176ff9bc,2017-01-04,2020-05-04,14.7,19.9,9.9,17.7,133.96,17.2,0.0,60.09,1015.8,,33.2,0.0,,6.7,Partially cloudy,14
13667,4f8cf23f-23f2-41d8-951a-e1137fb66342,2017-01-23,2020-05-04,13.5,17.6,10.6,13.5,214.83,15.5,0.0,81.67,1016.0,,60.1,8.8,,10.3,"Rain, Partially cloudy",14
13668,ccfecf1a-1ad4-47e9-b9a1-a6decce34c4c,2017-02-24,2020-05-04,19.9,26.4,13.5,33.3,177.33,15.8,0.0,51.45,1015.6,,3.6,0.0,,8.8,Clear,14
13669,efdb81f2-94de-4802-a759-736a814b7456,2017-04-03,2020-05-04,22.9,27.8,17.9,24.7,95.13,22.3,0.0,45.06,1014.1,26.9,20.7,0.0,,9.9,Clear,14
13670,40282a98-72d4-4daf-9089-544a23eaf462,2017-05-06,2020-05-04,22.3,27.2,18.4,23.1,69.17,34.2,0.0,52.87,1016.2,26.7,23.9,28.5,,11.6,"Rain, Clear",14
13671,08960631-7717-4c5f-a80f-d8e2ebe9876a,2017-06-10,2020-05-04,14.1,21.1,7.4,21.4,167.71,12.2,0.0,70.9,1018.3,,7.3,0.0,,8.3,Clear,14
13672,eb4938a6-614f-4009-b806-47dad39a9eaf,2017-07-16,2020-05-04,13.1,19.8,6.9,29.2,164.54,15.7,0.0,55.98,1018.0,,1.0,0.0,,4.1,Clear,14
13673,39c11cf9-9729-4912-b2b7-6ee153c2741a,2017-08-21,2020-05-04,4.6,9.5,-2.1,21.4,140.57,14.9,0.0,66.2,1016.8,,45.8,0.0,,-1.4,Partially cloudy,14
13674,b7651aa8-0909-4ae6-b195-b735e49d504e,2017-09-22,2020-05-04,2.7,9.1,-2.0,14.8,111.33,13.2,0.0,80.64,1017.0,,30.8,0.0,,-0.4,Partially cloudy,14
13675,f04f2a71-e519-4f68-9cec-ad434cfd8041,2017-10-25,2020-05-04,4.1,9.1,-0.2,24.4,133.46,11.9,0.0,73.9,1011.6,,22.1,6.8,1.0,-0.5,"Rain, Clear",14
13676,0e3d0f9d-102c-4538-9bca-9fa107d20b05,2017-11-29,2020-05-04,8.2,12.8,4.7,14.6,184.71,12.0,0.0,81.78,1010.1,,44.1,0.2,,5.0,"Rain, Partially cloudy",14
13677,9c61392b-bbdb-4402-a779-712030ca8b2a,2017-12-31,2020-05-04,12.8,13.7,11.1,10.1,114.5,19.7,0.0,87.67,1008.1,,83.0,29.1,1.0,10.8,"Rain, Overcast",14
13678,6f79411c-b0ef-4e30-bdd4-6be15ea3774f,2018-02-05,2020-05-04,14.3,18.6,10.1,13.0,174.29,11.0,0.0,77.21,1013.7,,48.4,0.1,,10.1,"Rain, Partially cloudy",14
13679,8128c19a-9083-4cf7-8427-283ade806845,2018-03-09,2020-05-04,24.6,29.5,19.6,23.3,131.0,15.9,0.0,49.78,1018.4,28.9,10.6,0.0,0.0,13.0,Clear,14
13680,c5e4b9af-69bd-45a1-8b84-fffc8d11d850,2018-04-13,2020-05-04,23.8,28.5,20.1,19.9,97.75,17.1,0.0,58.82,1010.3,27.8,29.2,0.0,0.0,14.6,Partially cloudy,14
13681,2c253c7d-dcb0-4fe1-bc5e-20b8a330c981,2018-05-17,2020-05-04,22.4,26.3,18.4,13.8,119.75,38.2,0.0,77.18,1007.8,,57.6,8.0,0.0,18.1,"Rain, Partially cloudy",14
13682,a16cfc6a-7fff-4879-89c3-002306ad47b1,2018-06-20,2020-05-04,12.8,18.0,6.9,16.4,85.5,23.4,0.0,69.53,1010.9,,51.9,0.0,,7.2,Partially cloudy,14
13683,170b0cc7-b0ae-40af-a3c7-cb9828a5cabc,2018-07-24,2020-05-04,16.3,18.6,14.9,10.2,125.63,11.4,0.0,89.72,1016.8,,55.1,0.9,0.0,14.6,"Rain, Partially cloudy",14
13684,776bc72f-9816-4663-a307-3bd44084e418,2018-08-26,2020-05-04,3.3,5.1,0.6,13.6,118.71,19.4,0.0,69.6,1016.3,,54.3,0.0,,-1.8,Partially cloudy,14
13685,2f911f65-ad17-4dbe-86db-cc723762c150,2018-10-02,2020-05-04,6.1,11.6,2.6,9.5,164.79,14.4,0.0,83.65,1003.0,,25.1,0.0,,3.5,Partially cloudy,14
13686,712de242-857b-4dbe-ae82-b8ef96ed4fe1,2018-11-07,2020-05-04,6.5,14.5,0.7,25.0,154.58,19.2,0.0,65.74,1032.3,,4.7,0.0,,0.1,Clear,14
13687,da72eadd-e1f0-45fd-b6a5-6a991ed5ef7b,2018-12-14,2020-05-04,9.6,15.7,3.1,31.1,135.0,22.1,0.0,44.36,1031.0,,1.0,0.0,,-2.5,Clear,14
13688,0eb142a6-cc2e-4a30-bdc4-794a703541d1,2019-01-15,2020-05-04,13.6,14.9,11.9,9.2,116.88,18.0,0.0,84.19,1008.7,,79.3,16.8,0.0,10.9,"Rain, Overcast",14
13689,796b480b-edd6-4872-a97b-a47a1725d2c3,2019-02-16,2020-05-04,15.0,16.1,12.6,11.4,143.04,13.1,0.0,88.24,1011.5,,74.7,16.1,1.0,13.1,"Rain, Partially cloudy",14
13690,f1b40b74-5e67-4e81-8f61-461e7c3f0560,2019-03-22,2020-05-04,25.7,30.9,19.2,16.0,138.58,19.5,0.0,48.15,1018.5,30.0,2.3,0.0,,13.3,Clear,14
13691,6df088a3-8755-4c55-a8fe-a1141b802f19,2019-04-24,2020-05-04,25.3,31.1,18.8,13.7,191.25,11.5,0.0,70.27,1011.8,32.3,12.8,0.0,,18.9,Clear,14
13692,19aab726-6b1c-4ab4-a944-ab740b59527e,2019-05-30,2020-05-04,23.7,30.3,17.9,11.1,159.79,14.8,0.0,71.06,1012.4,31.2,20.0,5.0,,17.8,"Rain, Clear",14
13693,b4f4b119-24f1-4c43-90b1-683a7d31fc1f,2019-06-30,2020-05-04,14.6,20.6,7.9,12.1,168.63,16.3,0.0,78.05,1017.2,,44.0,0.0,,10.7,Partially cloudy,14
13694,67ab6a9d-3e3c-47d3-8e1f-1ddcdfc6f24a,2019-08-01,2020-05-04,9.1,12.6,4.3,13.1,129.71,13.9,0.0,91.84,1013.8,,52.0,7.0,,7.8,"Rain, Partially cloudy",14
13695,9f99cab8-c0c1-44bc-a967-88e05552c797,2019-09-03,2020-05-04,12.6,15.4,10.1,10.6,167.17,10.9,0.0,89.07,1021.1,,59.2,0.0,,10.8,Partially cloudy,14
13696,9fb05f9e-373a-4f04-8426-9ee84ea3a1aa,2019-10-10,2020-05-04,19.3,24.3,13.1,28.9,176.38,18.0,25.2,61.41,1017.0,,9.7,0.0,,11.2,Clear,14
13697,8df3722c-9e0b-4c22-8b59-f82b11d14630,2019-11-12,2020-05-04,21.2,25.4,17.8,10.9,122.54,24.7,29.2,76.82,1016.2,,56.0,0.0,,16.9,Partially cloudy,14
13698,c84d03b6-01f7-45e8-af37-44565f851953,2019-12-17,2020-05-04,2.4,8.5,-2.8,12.7,166.29,14.8,0.0,67.11,1012.7,,33.3,0.0,,-3.3,Partially cloudy,14
13699,89798bf9-4387-4d65-a403-30308919112f,2017-05-26,2020-05-04,4.4,9.5,1.0,17.3,148.42,11.6,0.0,63.66,1022.6,,41.4,0.0,,-2.0,Partially cloudy,14
13700,d30231ae-ab31-4a99-9833-e1495c487c5b,2018-09-24,2020-05-04,10.4,11.8,5.9,9.8,163.38,27.9,0.0,85.42,1009.6,,96.0,19.0,,8.0,"Rain, Overcast",14
13701,b869b849-fa9d-48d4-b65f-87b46d00ae52,2017-01-05,2020-05-04,15.0,23.2,7.6,17.4,168.92,15.6,0.0,61.9,1015.8,,14.5,0.0,,7.2,Clear,14
13702,4dc5f7d7-af3e-4bba-bc60-61b53a8b819b,2017-01-24,2020-05-04,13.3,18.1,8.1,15.2,165.88,15.4,0.0,81.44,1014.8,,46.8,6.0,,9.9,"Rain, Partially cloudy",14
13703,06b9fc85-3b9d-44d4-8b17-44614f9b8008,2017-02-25,2020-05-04,20.6,27.1,13.1,22.6,182.83,13.8,0.0,59.58,1016.6,27.1,31.0,0.0,,11.9,Partially cloudy,14
13704,8ded21e1-a066-4699-b07f-3757feeb5aaa,2017-04-04,2020-05-04,22.8,27.6,18.1,23.3,53.71,23.6,0.0,34.54,1019.9,26.6,12.6,0.0,,6.0,Clear,14
13705,e98b8822-4aba-4053-b280-895b47c8bc2b,2017-05-07,2020-05-04,22.1,27.3,17.1,28.0,91.83,17.6,0.0,40.25,1018.9,26.5,5.0,0.0,,7.4,Clear,14
13706,8687c414-73a1-4c11-9abe-779e152881cd,2017-06-11,2020-05-04,15.4,21.6,8.9,20.6,140.63,12.3,0.0,73.99,1020.1,,12.0,0.0,,10.4,Clear,14
13707,d546c2c8-e54d-4ba2-bd19-73a8def2883c,2017-07-17,2020-05-04,13.1,18.7,5.9,27.5,129.58,18.2,0.0,63.92,1024.5,,16.3,0.0,,6.0,Clear,14
13708,0c563238-a19c-441b-abfa-d68bf1ef96e4,2017-08-22,2020-05-04,8.6,9.9,7.5,10.1,148.33,16.4,0.0,91.57,1005.6,,94.8,44.6,,7.3,"Rain, Overcast",14
13709,5c2239b6-782b-4efd-875d-f941578f15d0,2017-09-23,2020-05-04,4.5,8.0,1.1,10.4,123.26,10.4,0.0,89.85,1021.0,,68.8,0.0,,3.0,Partially cloudy,14
13710,877c78b8-6a14-494f-ae1c-a814ab458eff,2017-10-26,2020-05-04,3.4,9.0,-1.7,23.8,139.38,13.1,0.0,71.46,1013.9,,20.9,11.0,,-1.5,"Rain, Clear",14
13711,4f3d4f40-e6f0-42bd-9793-35f3d042fd35,2017-11-30,2020-05-04,8.7,14.2,2.9,14.9,153.33,14.9,0.0,76.38,1016.4,,20.5,0.0,,4.4,Clear,14
13712,4c8ba81f-2ce3-4eed-9fef-42fe2414dfa7,2018-01-01,2020-05-04,13.5,17.7,8.8,15.6,187.96,11.9,0.0,76.86,1013.4,,51.1,2.0,0.0,9.1,"Rain, Partially cloudy",14
13713,40af1c73-90ae-4b9d-90f5-2fb5915f898b,2018-02-06,2020-05-04,16.1,20.1,12.6,12.8,138.13,15.7,0.0,77.57,1015.3,,57.0,3.0,,12.0,"Rain, Partially cloudy",14
13714,16501269-c283-419a-9243-7df2b1e16d02,2018-03-10,2020-05-04,24.8,29.8,19.7,22.9,151.17,17.0,0.0,54.78,1019.2,29.8,14.0,0.0,,14.7,Clear,14
13715,93248a65-21a8-4511-92b2-adc9fff353cb,2018-04-14,2020-05-04,25.0,30.1,20.2,19.3,188.58,16.8,0.0,53.31,1012.1,30.7,11.3,0.0,,14.5,Clear,14
13716,160d988e-a6b9-4d65-9e25-bcf68037a170,2018-05-18,2020-05-04,17.5,20.6,14.4,15.4,80.29,28.4,0.0,72.23,1008.7,,73.2,53.1,2.0,12.2,"Rain, Partially cloudy",14
13717,60368fef-702d-421f-87e6-3c6d56f94900,2018-06-21,2020-05-04,14.6,19.1,9.0,25.6,69.71,31.6,0.0,57.16,1015.8,,36.4,19.7,1.0,5.8,"Rain, Partially cloudy",14
13718,818ea732-1871-4d84-9f54-a147a17f0eaf,2018-07-25,2020-05-04,15.2,18.1,12.4,8.3,134.17,11.4,0.0,91.56,1017.2,,47.9,20.0,2.0,13.8,"Rain, Partially cloudy",14
13719,bf0d8d6a-d684-4fa5-adf9-3496ff8ec2e9,2018-08-27,2020-05-04,3.0,4.8,0.9,18.6,113.63,22.9,0.0,63.59,1015.1,,25.5,0.0,,-3.3,Partially cloudy,14
13720,e20f04a6-e80b-4c43-9a62-984256e9c0e9,2018-10-03,2020-05-04,3.3,10.1,-2.4,30.0,156.17,16.3,0.0,58.9,1018.5,,4.0,0.0,,-4.6,Clear,14
13721,89cb987f-45ef-4bc2-b7cc-a94af9c2830b,2018-11-08,2020-05-04,6.0,15.3,-0.9,28.9,197.17,9.6,0.0,68.04,1030.8,,2.4,0.0,,-0.2,Clear,14
13722,fbdf6756-c650-4432-8a72-d7c809e202c1,2018-12-15,2020-05-04,10.6,18.6,2.3,28.3,183.33,14.4,0.0,46.15,1029.0,,4.9,0.0,,-1.4,Clear,14
13723,ea57b1a6-f77a-4946-a87b-eb2a676748b3,2019-01-16,2020-05-04,15.8,18.8,14.1,8.4,140.54,17.7,0.0,84.52,1015.6,,55.9,6.2,1.0,13.2,"Rain, Partially cloudy",14
13724,202585b4-a216-4f8e-8e74-3f36bc77f52f,2019-02-17,2020-05-04,15.0,18.1,11.9,16.2,114.92,15.6,0.0,68.16,1021.6,,59.6,0.0,0.0,9.0,Partially cloudy,14
13725,182d82e4-add7-4e6d-8de4-e8248061f80e,2019-03-23,2020-05-04,25.2,32.0,14.4,16.6,180.04,15.8,0.0,50.07,1018.7,31.7,1.2,0.0,,13.1,Clear,14
13726,8471fad2-413c-4f86-8906-657871495dab,2019-04-25,2020-05-04,25.1,30.3,19.2,15.4,186.92,11.9,0.0,71.6,1013.5,32.3,8.6,0.0,,19.1,Clear,14
13727,6ec16dc5-f2d0-4a5b-a5be-e0366a355dcd,2019-05-31,2020-05-04,21.0,25.2,14.6,13.5,94.42,28.3,0.0,59.4,1019.5,,27.5,3.2,0.0,12.3,"Rain, Partially cloudy",14
13728,2151471a-b85a-43c6-9db6-044c01f778fb,2019-07-01,2020-05-04,17.1,20.3,12.3,10.5,213.33,12.9,0.0,84.66,1016.2,,51.3,2.6,0.0,14.4,"Rain, Partially cloudy",14
13729,07c250e3-ff87-4c0e-ba29-03d6f98c0e74,2019-08-03,2020-05-04,12.3,15.3,10.6,11.4,104.46,23.4,0.0,89.65,1000.2,,72.4,40.8,2.0,10.7,"Rain, Partially cloudy",14
13730,37e20b75-d609-4c31-b7b5-edee449c5b11,2019-09-04,2020-05-04,14.1,16.2,12.2,10.9,138.21,17.0,0.0,86.96,1021.2,,62.1,0.0,,11.9,Partially cloudy,14
13731,090c75b4-6175-485d-bd54-676824ffae76,2019-10-11,2020-05-04,17.7,23.1,11.1,19.9,154.75,18.4,10.8,63.72,1018.1,,14.2,0.0,,10.0,Clear,14
13732,1f7348a9-46b5-4a9f-a922-1773837a218a,2019-11-13,2020-05-04,16.2,20.1,14.1,33.2,63.0,32.4,53.6,40.88,1025.8,,2.0,0.0,,2.8,Clear,14
13733,1f6cf65f-0dba-4bc6-bbc8-82d5c5e6be3b,2019-12-18,2020-05-04,2.8,7.1,-1.8,21.1,77.5,23.2,0.0,49.39,1014.7,,14.8,0.0,,-8.8,Clear,14
13734,4a161f6b-ed62-40fc-8566-ce33bd0f112f,2017-06-29,2020-05-04,5.4,12.9,-0.1,22.5,93.21,28.0,0.0,55.06,1017.7,,1.6,0.0,,-3.5,Clear,14
13735,856d1190-b839-4577-9fbe-bedd82a2ad00,2018-10-19,2020-05-04,8.0,11.5,3.1,26.9,80.71,28.5,0.0,49.49,1019.4,,12.4,35.1,,-2.4,"Rain, Clear",14
13736,da9939a3-33fc-4a8d-acbb-2f9b8cc71aeb,2017-01-06,2020-05-04,14.5,22.6,7.6,18.0,136.29,20.6,0.0,59.83,1015.6,,21.6,0.4,,6.2,"Rain, Clear",14
13737,cfa01ce4-8779-49cf-9f96-67aaaf614f88,2017-01-25,2020-05-04,13.9,17.6,11.6,12.5,223.5,15.4,0.0,85.11,1009.0,,73.0,16.0,,11.3,"Rain, Partially cloudy",14
13738,fc1ab02b-1b98-428f-9de5-7f7cbf9843e3,2017-02-26,2020-05-04,22.6,27.6,17.0,25.7,177.21,14.8,0.0,53.99,1018.3,27.4,15.0,0.0,,12.3,Clear,14
13739,5f212119-1dfe-49b9-9af2-05dd502fd4d2,2017-04-05,2020-05-04,22.3,28.6,14.9,32.8,175.21,18.0,0.0,47.69,1019.6,28.0,2.0,0.0,,10.0,Clear,14
13740,75d9ca17-155a-4789-8636-b4fe089847fb,2017-05-08,2020-05-04,19.9,25.9,13.7,27.9,145.54,20.1,0.0,50.0,1019.0,,4.7,0.0,,8.7,Clear,14
13741,369b5e56-8e64-445c-abdb-bd9398554a80,2017-06-12,2020-05-04,16.2,21.9,10.4,12.1,149.22,10.8,0.0,80.77,1020.6,,36.2,0.0,,12.7,Partially cloudy,14
13742,6a125253-fe81-4161-a453-c56b34cfbe9c,2017-07-18,2020-05-04,12.7,20.6,7.2,27.5,169.79,11.3,0.0,76.04,1025.2,,10.2,0.0,,8.1,Clear,14
13743,f9acb4e8-eff3-48bf-bf18-15c16eba1bad,2017-08-23,2020-05-04,6.5,8.1,3.9,9.2,169.08,13.6,0.0,89.71,1002.0,,83.5,12.2,,4.9,"Rain, Overcast",14
13744,f580b937-a70b-4371-a329-743311d8f431,2017-09-24,2020-05-04,8.8,11.7,6.9,10.3,138.36,17.9,0.0,86.0,1017.0,,87.4,25.0,,6.6,"Rain, Overcast",14
13745,c9b80d9d-69ed-4486-a41d-05107bdbe4e0,2017-10-27,2020-05-04,4.9,9.4,-1.1,22.5,106.38,20.5,0.0,71.22,1008.1,,59.0,8.2,,-0.1,"Rain, Partially cloudy",14
13746,e9ac153a-c94f-4c26-874e-2c357b0ccbe0,2017-12-01,2020-05-04,10.4,13.3,7.5,11.8,150.58,14.2,0.0,82.49,1014.8,,73.8,0.0,,7.4,Partially cloudy,14
13747,59f69e8c-b56d-4bfb-afb9-a473ca11cc0f,2018-01-02,2020-05-04,14.3,20.3,8.0,27.1,156.54,12.8,0.0,63.61,1019.4,,13.0,0.0,,6.9,Clear,14
13748,b73544fa-f427-448e-ac4c-12ba5bc9497a,2018-02-07,2020-05-04,16.3,21.1,11.5,16.2,172.92,14.6,0.0,79.28,1016.2,,18.9,0.1,,12.5,"Rain, Clear",14
13749,f930c7f7-8dcf-4745-9f8a-061320cfc609,2018-03-12,2020-05-04,24.7,29.4,18.6,23.0,167.54,12.3,0.0,61.7,1015.1,29.8,13.3,0.0,,16.5,Clear,14
13750,68195cb3-ec10-4700-a3f0-080950317606,2018-04-15,2020-05-04,26.0,31.1,20.8,18.9,185.96,15.9,0.0,56.11,1011.1,32.1,13.0,0.0,,16.2,Clear,14
13751,3b70d9c8-9ce6-4559-b70a-69c27f54ed74,2018-05-19,2020-05-04,19.4,24.7,13.8,31.7,175.88,17.7,0.0,52.62,1014.6,,4.2,0.0,0.0,9.0,Clear,14
13752,220f1918-e180-4f83-8fce-201bee4470cd,2018-06-22,2020-05-04,13.5,21.0,5.6,28.3,162.13,14.6,0.0,63.32,1020.5,,7.7,0.0,,6.1,Clear,14
13753,5d42b922-5da1-466f-a76e-afc62a1a580f,2018-07-26,2020-05-04,13.8,17.3,11.1,8.4,184.83,11.4,0.0,92.44,1021.0,,41.9,0.3,0.0,12.5,"Rain, Partially cloudy",14
13754,c5e7ce97-1262-41f1-8d6e-8cc6d0a18dc6,2018-08-28,2020-05-04,1.7,4.9,-2.7,19.7,114.5,25.5,0.0,58.63,1019.1,,5.3,0.0,,-5.8,Clear,14
13755,a5eecea2-f510-4b5f-94da-d240c770f19f,2018-10-04,2020-05-04,4.9,11.4,0.6,18.1,184.92,14.0,0.0,75.09,1020.2,,18.5,0.0,,0.6,Clear,14
13756,3730d181-d3fd-41bb-8fde-fc781e8b771e,2018-11-09,2020-05-04,6.3,16.0,-1.1,19.7,228.58,13.7,0.0,67.93,1027.5,,1.7,0.0,,0.0,Clear,14
13757,e11b3848-989f-4c9f-a1bd-bc1e687136f2,2018-12-16,2020-05-04,12.7,20.9,4.6,27.2,169.88,14.1,0.0,43.6,1024.6,,0.0,0.0,,-0.3,Clear,14
13758,8e7e5329-b011-4612-a50e-394a40059a39,2019-01-17,2020-05-04,16.0,19.9,12.6,9.0,146.5,16.8,0.0,82.84,1019.1,,37.3,0.0,0.0,13.0,Partially cloudy,14
13759,cb179103-e300-4c5d-944b-3416fd9edf70,2019-02-18,2020-05-04,16.8,22.1,11.6,23.3,232.54,12.5,0.0,66.29,1022.9,,19.2,0.2,,10.2,"Rain, Clear",14
13760,94b8f30e-b8d4-441b-905f-bacbc8b00127,2019-03-24,2020-05-04,24.3,31.5,15.9,16.8,169.33,10.3,0.0,58.07,1017.3,30.3,1.4,0.0,,14.1,Clear,14
13761,c37b9f81-a9fc-4850-b446-86437a11edf7,2019-04-26,2020-05-04,22.4,28.3,16.4,15.7,185.17,26.0,0.0,66.91,1011.5,28.0,12.4,10.0,1.0,15.3,"Rain, Clear",14
13762,39e341b0-c1c8-40a3-846e-6f67adff18bd,2019-06-01,2020-05-04,19.5,27.1,11.8,14.8,128.08,12.4,0.0,53.99,1017.3,26.5,0.2,0.0,,8.9,Clear,14
13763,5b421feb-c473-4baa-9078-c27c770662a1,2019-07-02,2020-05-04,14.6,21.5,9.1,16.6,219.29,12.9,0.0,77.17,1023.4,,4.7,0.0,,10.3,Clear,14
13764,c678b19e-d518-404e-8c0c-17d8e90dd6eb,2019-08-04,2020-05-04,11.0,14.2,6.6,9.1,172.88,18.2,0.0,91.4,998.6,,59.9,54.3,5.0,9.6,"Rain, Partially cloudy",14
13765,dd80f69e-68b4-4846-8959-aaecba20ef83,2019-09-05,2020-05-04,14.0,15.7,12.3,10.3,117.17,14.2,0.0,86.2,1023.6,,60.8,0.4,,11.7,"Rain, Partially cloudy",14
13766,df9a3c11-9de0-4cb3-aeba-13842a1fc36a,2019-10-12,2020-05-04,22.9,28.1,17.5,16.9,185.42,29.3,50.4,65.58,1003.5,28.1,37.0,27.1,,15.5,"Rain, Partially cloudy",14
13767,ad9e13c3-04b0-46aa-a56f-dc207b821179,2019-11-14,2020-05-04,17.8,23.6,11.3,18.4,125.91,16.7,14.4,62.49,1016.9,,5.6,0.0,,10.1,Clear,14
13768,5f159721-9256-43c8-b2d5-6246cc4867ef,2019-12-19,2020-05-04,-1.2,1.1,-3.6,24.6,85.29,32.5,0.0,24.26,1028.7,,3.9,0.0,,-19.4,Clear,14
13769,67ff2e72-25db-4d64-b358-c587cd184241,2017-06-30,2020-05-04,2.5,8.1,-2.2,28.3,79.25,27.3,0.0,50.76,1022.1,,0.2,0.0,,-7.0,Clear,14
13770,1841250c-8f5b-4bd3-8d64-e1a149c75456,2018-10-23,2020-05-04,5.5,12.6,-1.8,27.4,159.92,15.4,0.0,57.38,1020.6,,10.5,0.0,,-2.7,Clear,14
13771,ef433e09-5e7b-4051-9535-cdf881729b25,2017-01-07,2020-05-04,13.3,17.6,9.7,10.4,171.43,13.2,0.0,77.49,1017.5,,58.8,6.0,,9.3,"Rain, Partially cloudy",14
13772,71978fc3-2d0d-4c65-ac28-c6111542946c,2017-01-26,2020-05-04,15.0,19.7,9.1,19.1,175.25,12.2,0.0,77.47,1009.5,,34.1,0.0,,10.8,Partially cloudy,14
13773,41bf2ba3-bbbe-425f-ade6-2bcde625ab65,2017-02-27,2020-05-04,22.4,28.6,14.6,30.6,185.33,13.9,0.0,55.43,1015.3,28.0,0.4,0.0,,12.4,Clear,14
13774,f1606af4-c587-4655-bf5f-8b115535ade0,2017-04-06,2020-05-04,24.1,30.4,17.9,32.8,157.63,15.8,0.0,47.23,1017.9,29.4,0.0,0.0,,11.4,Clear,14
13775,33b1c6ca-7152-4eb5-bc1b-c93f23c9d066,2017-05-09,2020-05-04,21.1,28.2,13.7,28.7,173.58,14.8,0.0,56.45,1017.0,27.4,3.2,0.0,,11.4,Clear,14
13776,584f030e-fa23-4133-b97d-da9e2de09554,2017-06-13,2020-05-04,15.5,17.7,13.5,10.9,95.67,15.2,0.0,89.28,1018.7,,76.1,18.7,,13.7,"Rain, Overcast",14
13777,98bb557e-ca72-4dca-a15a-1a2628a9ef83,2017-07-19,2020-05-04,12.4,18.3,6.4,16.1,121.21,14.4,0.0,75.49,1017.8,,29.5,0.0,,7.7,Partially cloudy,14
